Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
SONATA HOMEOWNERS ASSOCIATION,29575-2004,REG,48,(702) 856-3835,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
SONESTA @ SUMMERLIN WEST COMMUNITY ASSOCIATION,SAME AS MASTER,SAM,175,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
SONOMA COMMUNITY ASSOCIATION INC,13952-1993,SUB,107,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
SONOMA HILLS @ SUMMERLIN NORTH,SAME AS MASTER,SAM,181,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,camco,camco,camco,camco,po box 12117,False
SONOMA HOMEOWNERS ASSOCIATION,23703-1999,REG,173,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT & INVESTMENTS INC,375 N STEPHANIE ST STE 911-B,HENDERSON,NV,89014,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,710 coronado center dr,False
SONORA HILLS HOMEOWNER ASSOCIATION,30513-2003,REG,63,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9440 W SAHARA AVE STE 237,LAS VEGAS,NV,89117,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
SONRISA HOMEOWNERS ASSOCIATION,11193-2002,SUB,100,(702) 458-2580,C/O COLONIAL PROPERTY MGMT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
SORRENTO COMMUNITY ASSOCIATION,25402-2001,SUB,52,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,po box 751330,False
SOUTH BAY ASSOCIATION,3693-1990,REG,308,(702) 298-5592,C/O CDM MANAGEMENT,3650 S POINTE CIR STE 117,LAUGHLIN,NV,89029,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
SOUTH CANYONS HOMEOWNERS ASSOCIATION,10492-2004,REG,155,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,community management sale,community management sale,community management sale,community management sale,3095 e russell rd,False
SOUTH CRESTVIEW HOMEOWNERS ASSOCIATION,2337-1977,REG,35,(801) 699-4982,,PO BOX 381,ELKO,NV,89801,Elko,,,,,,
SOUTH GLEN HOMEOWNERS ASSOCIATION,0327752006-3,REG,58,(702) 247-1115,C/O IDEAL COMMUNITY MANAGEMENT,6767 W TROPICANA AVE STE 200,LAS VEGAS,NV,89103,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
SOUTH HILLS @ GREEN VALLEY RANCH,SAME AS MASTER,SAM,128,,GREEN VALLEY RANCH COMMUNITY ASSOCIATION,PO BOX 80900,LAS VEGAS,NV,89180,Clark,,,,,,
SOUTH MEADOWS ESTATES,0621422005-0,REG,23,(775) 267-4698,,PO BOX 3524,CARSON CITY,NV,89701,Carson City,,,,,,
SOUTH SHORE VILLAS HOMEOWNERS ASSOCIATION,11620-1990,SUB,24,(702) 750-0530,C/O MESA MANAGEMENT,9512 W FLAMINGO RD STE 102,LAS VEGAS,NV,89147,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
SOUTH SHORES COMMUNITY ASSOCIATION,3152-1989,MSTR,1221,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,pcm of nevada,pcm of nevada,pcm of nevada,the prescott companie,8345 w sunset rd,False
SOUTH VALLEY RANCH COMMUNITY ASSOCIATION,22085-1996,REG,848,(702) 855-0455,C/O COMMUNITY MANAGEMENT & SALES,3095 E. RUSSELL RD SUITE D,LAS VEGAS,NV,89120,Clark,mesa management,mesa management,mesa management,mesa management,9512 w flamingo rd,False
SOUTH-WEST PINES PROPERTY OWNERS ASSOCIATION,1298-1974,REG,48,(775) 849-9554,,PO BOX 18131,RENO,NV,89511,Washoe,,,,,,
SOUTHERN HIGHLANDS COMMUNITY ASSOCIATION,159-2000,MSTR,10400,(702) 361-6640,C/O OLYMPIA MANAGEMENT SERVICES,11411 SOUTHERN HIGHLANDS PKWY STE 100,LAS VEGAS,NV,89141,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SOUTHERN HILLS HOMEOWNERS ASSOCIATION,0070372005-6,REG,191,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
SOUTHERN TERRACE HOMEOWNERS ASSOCIATION,21850-2001,REG,908,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
"SOUTHFORK HOMEOWNERS ASSOCIATION, INC.",6546-1995,MSTR,1002,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,covenant management,covenant management,covenant management,covenant management,2001 s jone blvd,False
SOUTHSHORE GOLF VILLAS HOMEOWNERS ASSOCIATION,16560-1999,SUB,20,(702) 257-1277,C/O ASSOCIATED PROFESSIONAL SERVICES,4966 S RAINBOW BLVD STE 100,LAS VEGAS,NV,89118,Clark,mp association management,mp association management,mp association management,mp association management,6029 s ft apache rd,False
SOUTHSTAR PINES HOMEOWNERS ASSOCIATION,5003-1988,REG,15,(530) 314-7468,C/O ASSOCIA SIERRA NORTH,3338 SANDY WAY,S LAKE TAHOE,CA,96150,,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
SOUTHWEST MEADOWS,28583-2004,REG,248,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,4888 SPARKS BLVD STE 102,SPARKS,NV,89436,Lyon,equu management group,equu management group,equu management group,equu management group,4888 spark blvd,False
SOUTHWEST MEADOWS HOMEOWNERS ASSOCIATION,7567-1992,REG,104,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WAY STE 200,RENO,NV,89502,Washoe,camco,camco,camco,camco,po box 12117,False
SOUTHWEST RANCH HOMEOWNERS ASSOCIATION,33487-2001,REG,442,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 12117,False
SOUTHWEST TOWNHOMES OWNERS' ASSOCIATION,18566-2002,REG,10,(775) 828-4800,C/O INFINITY ASSOCIATION MANAGEMENT,1285 BARING BLVD STE 401,SPARKS,NV,89434,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SOUTHWEST VISTAS HOMEOWNERS ASSOCIATION,190-1996,REG,376,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,community management group,community management group,community management group,community management group,2450 box canyon dr,False
SOUTHWOOD COURT CORP.,1983-1964,REG,12,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Washoe,desert hoa management,desert hoa management,desert hoa management,desert hoa management,po box 750639,False
SOUTHWOOD HOMES OWNERS ASSOCIATION,25656-1998,REG,4,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Washoe,equu management group,equu management group,equu management group,equu management group,5480 reno corporate dr,False
SOUTHWOOD PINES ASSOCIATION,1180-1964,REG,24,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,camco,camco,camco,camco,po box 12117,False
SOUTHWOOD VILLAS OWNERS ASSOCIATION,26436-1996,REG,4,(510) 353-1855,,845 TANAGER ST,INCLINE VILLAGE,NV,89451,Washoe,,,,,,
SOUVENIR HOMEOWNERS ASSOCIATION,4231-1993,REG,248,(702) 871-8280,C/O COVENANT MANAGEMENT,2001 S JONES BLVD STE D,LAS VEGAS,NV,89146,Clark,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughling pkwy,False
SOVANA HOMEOWNERS ASSOCIATION,21728-2002,REG,79,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,capital west realty management,capital west realty management,capital west realty management,capital west realty management,6550 s peco rd,False
SPANISH BAY HOMEOWNERS ASSOCIATION,12418-1997,REG,65,(702) 304-9455,C/O MP ASSOCIATION MANAGEMENT,6029 S FT. APACHE STE 130,LAS VEGAS,NV,89148,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
SPANISH HILLS COMMUNITY ASSOCIATION,9382-1992,REG,166,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SPANISH OAKS HOMEOWNERS ASSOCIATION,848-1975,REG,386,(702) 876-0835,C/O REAL PROPERTIES MANAGEMENT GROUP,2201 SPANISH OAKS DR,LAS VEGAS,NV,89102,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPANISH PALMS GARDENS HOMEOWNERS ASSOCIATION,6968-1997,REG,55,(702) 292-9091,C/O REGAL PROPERTY MANAGEMENT,3945 W RENO AVE STE I,LAS VEGAS,NV,89118,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SPANISH PALMS HOMEOWNERS ASSOCIATION INC,4121-1995,REG,30,(702) 645-1210,C/O ADEPT MANAGEMENT SERVICES INC,5550 PAINTED MIRAGE RD STE 320,LAS VEGAS,NV,89149,Clark,cannon management,cannon management,cannon management,cannon management,7473 w lake mead blvd 100,False
SPANISH RANCH CREEK HOMEOWNERS ASSOCIATION,0207992015-7,REG,80,,,PIONEER WAY & SHELBOURNE AVE,LAS VEGAS,NV,89149,Clark,,,,,,
SPANISH RIDGE AT CRAIG ROAD HOMEOWNERS ASSOCIATION,0010752005-0,REG,23,(702) 982-0430,C/O DESERT COMMUNITY MANAGEMENT,5550 PAINTED MIRAGE RD STE 120,LAS VEGAS,NV,89149,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPANISH SPRINGS HOMEOWNERS ASSOCIATION,18278-2002,REG,135,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
SPANISH STEPS OWNERS' ASSOCIATION,12677-1992,REG,86,(702) 750-0530,C/O MESA MANAGEMENT LLC,9512 W FLAMINGO RD STE 102,LAS VEGAS,NV,89147,Clark,infinity association management,infinity association management,infinity association management,infinity association management,1285 baring blvd,False
SPANISH TRAIL MASTER ASSOCIATION,834-1984,MSTR,16,(702) 367-8747,,7495 MISSION HILLS DR,LAS VEGAS,NV,89113,Clark,,,,,,
SPANISH VIEW ESTATES LANDSCAPE MAINTENANCE ASSOCIATION,0039272005-5,REG,16,(775) 425-0922,,PO BOX 50974,SPARKS,NV,89434,Washoe,,,,,,
SPANISH VILLAGE TOWNHOUSE COMMUNITY ASSOCIATION,5200-1978,REG,55,(702) 818-4780,C/O SHELTER MANAGEMENT GROUP INC,PO BOX 777008,HENDERSON,NV,89077,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPANISH VILLAS HOMEOWNERS ASSOCIATION,4071-1982,REG,54,(702) 362-0318,C/O PERFORMANCE CAM,5135 CAMINO AL NORTE STE 210,N LAS VEGAS,NV,89031,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPINNAKER BAY HOMEOWNERS ASSOCIATION,10778-1992,REG,108,(702) 298-5592,C/O CDM MANAGEMENT,3650 SOUTH POINTE CIR STE 117,LAUGHLIN,NV,89029,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPINNAKER COVE HOMEOWNERS ASSOCIATION,4541-1989,SUB,116,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPINNAKER HOMES AT CENTENNIAL HILLS HOMEOWNERS ASSOCIATION,28248-2002,REG,298,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SPINNAKER HOMES AT STONE HAVEN COMMONS HOMEOWNERS ASSOCIATION,8392-2004,REG,114,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPINNAKER VILLAGE III HOMEOWNERS ASSOCIATION,0646942007-3,REG,44,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,equu management group,equu management group,equu management group,equu management group,4888 spark blvd,False
SPIRIT RANCH OWNERS ASSOCIATION INC,10119-1996,REG,127,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPRING CREEK ESTATES OWNERS ASSOCIATION,0524732006-0,REG,10,(702) 396-6042,C/O DESERT HOA MANAGEMENT,PO BOX 750639,LAS VEGAS,NV,89136,Clark,shelter management group,shelter management group,shelter management group,shelter management group,po box 777008,False
SPRING MEADOW DEVELOPMENT HOMEOWNERS ASSOCIATION INC,2443-1989,REG,44,(775) 885-5055,C/O VALLEY REALTY AND MANAGEMENT,3246 N CARSON ST STE 100,CARSON CITY,NV,89706,Carson City,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SPRING MEADOWS HOMEOWNERS ASSOCIATION INC,9859-1987,REG,30,(702) 368-3700,C/O AMS MANAGEMENT GROUP INC,3100 W SAHARA AVE STE 112,LAS VEGAS,NV,89102,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
SPRING MOUNTAIN RANCH MASTER ASSOCIATION,15066-1997,MSTR,1468,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SPRING OAKS II HOMEOWNERS ASSOCIATION,7656-1987,REG,312,(702) 202-4330,C/O PANDG,129 W LAKE MEAD PKWY STE 16,HENDERSON,NV,89015,Clark,olympia management service,olympia management service,olympia management service,olympia management service,11411 southern highland pkwy,False
SPRING OAKS III HOMEOWNERS ASSOCIATION,6161-1990,REG,142,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,desert community management,desert community management,desert community management,adept management service,5550 painted mirage rd,False
SPRING OAKS LOT J HOMEOWNERS ASSOCIATION,5289-1980,REG,160,(702) 262-9091,C/O REGAL PROPERTY MANAGEMENT,3945 W RENO AVE STE I,LAS VEGAS,NV,89118,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
SPRING OAKS VILLAGE HOMEOWNERS ASSOCIATION,6994-1992,REG,132,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
SPRING TERRACE HOMEOWNERS ASSOCIATION,621-1985,REG,132,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
SPRING VALLEY NEIGHBORHOOD HOMEOWNERS' ASSOCIATION,3573-1986,REG,1246,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,181 N ARROYO GRANDE BLVD STE 125,HENDERSON,NV,89074,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
SPRING WOODS OWNERS' ASSOCIATION,6423-1978,REG,156,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPRINGFIELD PROPERTY OWNERS ASSOCIATION,8098-1994,REG,109,(702) 243-8650,"C/O PWJAMES MANAGEMENT & CONSULTING, LLC",6029 S FORT APACHE RD STE 130,LAS VEGAS,NV,89148,Clark,mesa management,mesa management,mesa management,mesa management,9512 w flamingo rd,False
SPRINGHURST TOWNEHOUSE HOMEOWNERS ASSOCIATION,15071-1994,REG,45,(917) 373-7898,,3090 EL CAMINO AVE,LAS VEGAS,NV,89102,Clark,,,,,,
SPRINGLAND VILLAGE HOMEOWNERS ASSOCIATION,1753-1982,REG,312,(775) 284-4434,C/O WESTERN NEVADA MANAGEMENT INC,804 MILL ST,RENO,NV,89502,Washoe,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughln parkway,False
SPRINGLANE PROPERTY OWNER'S ASSOCIATION INC,1588-1989,REG,12,(775) 783-9331,,1505 DOUGLAS AVE,GARDNERVILLE,NV,89410,Douglas,,,,,,
SPRINGS AT CENTENNIAL RANCH HOMEOWNERS ASSOCIATION,25434-2003,REG,209,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
SPRINGS AT ELDORADO HOMEOWNERS' ASSOCIATION,0219082015-2,REG,200,,,DEER SPRINGS WY & GLIDING EAGLE RD,N LAS VEGAS,NV,89084,Clark,,,,,,
SPRINGS AT SPANISH TRAIL ASSOCIATION,7176-1985,SUB,142,(702) 367-8747,C/O SPANISH TRAIL MASTER ASSN (*),7495 W MISSION HILLS DR,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
"SPRINGS HOMEOWNERS' ASSOCIATION, THE",0502702005-0,REG,135,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"SPRINGS PROPERTY OWNERS ASSOCIATION, THE",18964-2000,REG,195,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Douglas,community management group,community management group,community management group,community management group,2450 box canyon dr,False
SPRINGS RANCH HOMEOWNERS' ASSOCIATION,0493702005-8,REG,105,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SPRINGWOOD HOMEOWNERS ASSOCIATION,27089-2004,REG,34,(702) 368-3700,C/O AMS MANAGEMENT GROUP INC,3100 W SAHARA AVE STE 112,LAS VEGAS,NV,89102,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
SPY GLASS HILL HOMEOWNERS ASSOCIATION,85-1982,REG,22,(702) 294-2956,,PO BOX 60901,BOULDER CITY,NV,89006,Clark,,,,,,
SQUIRE VILLAGE AT SILVER SPRINGS COMMUNITY ASSOCIATION,19149-2001,REG,238,(702) 750-0530,C/O MESA MANAGEMENT,9512 W FLAMINGO RD STE 102,LAS VEGAS,NV,89147,Clark,camco,camco,camco,camco,po box 12117,False
ST JAMES VILLAGE HOMEOWNERS ASSOCIATION,16676-1995,REG,520,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WAY STE 200,RENO,NV,89502,Washoe,camco,camco,camco,camco,po box 12117,False
ST ROSE COURT HOMEOWNERS ASSOCIATION,0298262005-7,REG,255,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 12117,False
ST THOMAS ESTATES HOMEOWNERS ASSOCIATION,12084-2004,REG,13,(301) 370-6428,,PO BOX 72,LOGANDALE,NV,89021,Clark,,,,,,
ST TROPEZ HOMEOWNER ASSOCIATION,6058-1989,SUB,79,(702) 982-0430,C/O DESERT COMMUNITY MANAGEMENT,5550 PAINTED MIRAGE RD STE 120,LAS VEGAS,NV,89149,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
STAFFORD GLEN HOMEOWNERS ASSOCIATION,4046-1987,REG,36,(775) 855-5055,C/O VALLEY REALTY AND MANAGEMENT,PO BOX 1155,CARSON CITY,NV,89702,Carson City,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
STAFFORD GREENS ASSOCIATION UNIT NO. 4,1443-1981,REG,18,(775) 885-5055,C/O VALLEY REALTY & MANAGEMENT,PO BOX 597,CARSON CITY,NV,89702,Carson City,winter association,winter association,winter association,winter association,406 key biscayne ct,False
STAFFORD GREENS ASSOCIATION UNIT NO. 6,10062-1993,REG,36,(775) 885-5055,C/O VALLEY REALTY AND MANAGEMENT,PO BOX 3774,CARSON CITY,NV,89702,Carson City,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
STAGSLEAP @ GREEN VALLEY RANCH,SAME AS MASTER,SAM,125,,GREEN VALLEY RANCH COMMUNITY ASSOCIATION,PO BOX 80900,LAS VEGAS,NV,89180,Clark,,,,,,
STALLION MOUNTAIN COMMUNITY ASSOCIATION,7271-1999,REG,732,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,181 N ARROYO GRANDE BLVD STE 128,HENDERSON,NV,89074,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
STANFORD SQUARE,5498-1980,REG,32,(530) 314-7468,C/O ASSOCIA SIERRA NORTH,3338 SANDY WAY,S LAKE TAHOE,CA,96150,,camco,camco,camco,camco,po box 12117,False
STANLEY CORNERS HOMEOWNERS ASSOCIATION,0151972008-9,REG,34,(702) 233-2478,,4535 W SAHARA AVE SUITE 105,LAS VEGAS,NV,89102,Clark,,,,,,
STAR CITY PROPERTY OWNERS ASSOCIATION,0066652006-5,REG,122,(775) 623-2408,,PO BOX 1037,WINNEMUCCA,NV,89446,Humboldt,,,,,,
STAR HILL HOMEOWNERS ASSOCIATION,28795-2004,REG,138,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
STARFIRE ESTATES III HOMEOWNERS ASSOCIATION,18119-1995,REG,84,(702) 362-0318,C/O PERFORMANCE CAM,5135 CAMINO AL NORTE STE 210,N LAS VEGAS,NV,89031,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
STARFIRE ESTATES VI OWNERS ASSOCIATION,16659-1996,REG,100,(702) 362-0318,"C/O PERFORMANCE CAM, LLC",5135 CAMINO AL NORTE STE 210,N LAS VEGAS,NV,89031,Clark,mesa management,mesa management,mesa management,mesa management,9512 w flamingo rd,False
STARFIRE HOMEOWNERS ASSOCIATION,10008-1994,REG,52,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
STARFIRE II HOMEOWNERS ASSOCIATION,17625-1994,REG,56,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,neighborhood association group,neighborhood association group,neighborhood association group,neighborhood association group,6345 s jone blvd,False
STARFIRE VII & VIII ASSOCIATION,7094-1997,REG,96,(702) 750-0530,C/O MESA MANAGEMENT,9512 W FLAMINGO RD STE 102,LAS VEGAS,NV,89147,Clark,associated professional service,associated professional service,associated professional service,associated professional service,4966 s rainbow blvd,False
STARLIGHT ESTATES WEST HOMEOWNERS' ASSOCIATION,3317-1994,REG,30,(702) 368-4637,C/O ELITE HOA MANAGEMENT INC,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,mesa management,mesa management,mesa management,mesa management,9512 w flamingo rd,False
STARLIGHT HOMEOWNERS ASSOCIATION,14418-1993,REG,48,(702) 395-2399,"C/O TRITON HOA SERVICES, LLC",7495 WEST AZURE DR STE 110,LAS VEGAS,NV,89130,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
STEAMBOAT MOBILE HOME OWNERS ASSOCIATION,918-1973,REG,161,(775) 400-8965,,PO BOX 18027,RENO,NV,89511,Washoe,,,,,,
STEEPLECHASE ESTATES HOMEOWNERS ASSOCIATION,24863-2003,REG,60,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
STEEPLECHASE HOMEOWNERS ASSOCIATION,14892-2001,REG,80,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
STEPHANIE 130 HOMEOWNERS ASSOCIATION,20979-1997,REG,130,(702) 362-0318,C/O PERFORMANCE CAM,5135 CAMINO AL NORTE STE 210,N LAS VEGAS,NV,89031,Clark,desert community management,desert community management,desert community management,adept management service,5550 painted mirage rd,False
STEPHANIE COURT HOMEOWNERS ASSOCIATION,30205-2001,SUB,165,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
